temp,cloud_cover,dewpoint_temp,dni,irradiance,humidity,surface_pressure,wind_speed_10m,zenith,datetime,period
31,75.8,21.9,0,0,58,979.7,2.7,141,2025-05-14T23:45:00+05:00,PT15M
31,75.5,22,0,0,58.8,979.6,2.7,141,2025-05-15T00:00:00+05:00,PT15M
31,74.4,22,0,0,59.1,979.6,2.7,140,2025-05-15T00:15:00+05:00,PT15M
31,78.1,21.9,0,0,59,979.6,2.7,140,2025-05-15T00:30:00+05:00,PT15M
31,81,21.8,0,0,58.9,979.6,2.7,139,2025-05-15T00:45:00+05:00,PT15M
31,82.4,21.7,0,0,58.8,979.6,2.7,137,2025-05-15T01:00:00+05:00,PT15M
31,84.9,21.7,0,0,58.9,979.5,2.8,136,2025-05-15T01:15:00+05:00,PT15M
31,85.6,21.7,0,0,59.1,979.4,2.9,134,2025-05-15T01:30:00+05:00,PT15M
31,84.9,21.7,0,0,59.4,979.3,3.1,132,2025-05-15T01:45:00+05:00,PT15M
30,83.8,21.7,0,0,59.6,979.2,3.2,129,2025-05-15T02:00:00+05:00,PT15M
30,85.3,21.7,0,0,59.6,979.1,3.2,127,2025-05-15T02:15:00+05:00,PT15M
31,86.2,21.7,0,0,59.4,979,3.2,124,2025-05-15T02:30:00+05:00,PT15M
31,86.2,21.8,0,0,59.1,978.8,3.2,122,2025-05-15T02:45:00+05:00,PT15M
31,86.8,21.8,0,0,58.9,978.7,3.2,119,2025-05-15T03:00:00+05:00,PT15M
31,87.1,21.7,0,0,58.7,978.7,3.2,116,2025-05-15T03:15:00+05:00,PT15M
31,87.3,21.5,0,0,58.7,978.8,3.2,113,2025-05-15T03:30:00+05:00,PT15M
30,87.1,21.3,0,0,58.7,978.9,3.2,110,2025-05-15T03:45:00+05:00,PT15M
30,86.4,21.1,0,0,58.6,979,3.2,107,2025-05-15T04:00:00+05:00,PT15M
30,85.1,21.1,0,0,58.7,979,3.1,104,2025-05-15T04:15:00+05:00,PT15M
30,84,21.4,0,0,58.9,979,2.9,101,2025-05-15T04:30:00+05:00,PT15M
31,82.4,21.6,0,0,59.1,979,2.8,97,2025-05-15T04:45:00+05:00,PT15M
31,77.5,21.9,0,0,59.4,979,2.6,94,2025-05-15T05:00:00+05:00,PT15M
31,71.5,21.9,0,0,59.1,979.1,2.6,91,2025-05-15T05:15:00+05:00,PT15M
31,58.3,21.8,0,6,58.4,979.3,2.7,88,2025-05-15T05:30:00+05:00,PT15M
31,30.1,21.7,0,26,57.7,979.5,2.8,84,2025-05-15T05:45:00+05:00,PT15M
31,40.5,21.6,0,41,57.1,979.7,2.9,81,2025-05-15T06:00:00+05:00,PT15M
31,46.5,21.7,0,58,57.2,979.9,2.9,77,2025-05-15T06:15:00+05:00,PT15M
31,43.9,22,0,86,58.3,980.1,2.9,74,2025-05-15T06:30:00+05:00,PT15M
31,48.1,22.3,0,105,59.4,980.3,2.9,71,2025-05-15T06:45:00+05:00,PT15M
31,39.8,22.6,0,153,60.5,980.5,2.9,67,2025-05-15T07:00:00+05:00,PT15M
31,37,22.8,0,193,61,980.6,3,64,2025-05-15T07:15:00+05:00,PT15M
31,39.8,22.8,0,217,60.8,980.7,3,60,2025-05-15T07:30:00+05:00,PT15M
31,38.2,22.9,0,255,60.6,980.8,3.1,57,2025-05-15T07:45:00+05:00,PT15M
32,40.5,22.9,0,273,60.5,980.9,3.2,53,2025-05-15T08:00:00+05:00,PT15M
32,45.5,22.9,0,276,60.1,981,3.2,50,2025-05-15T08:15:00+05:00,PT15M
32,49.6,22.8,0,277,59.6,981.2,3.1,46,2025-05-15T08:30:00+05:00,PT15M
32,49.5,22.8,0,300,59.1,981.4,3.1,43,2025-05-15T08:45:00+05:00,PT15M
32,43.8,22.7,0,359,58.6,981.6,3,39,2025-05-15T09:00:00+05:00,PT15M
32,40.9,22.6,0,401,57,981.7,2.9,36,2025-05-15T09:15:00+05:00,PT15M
33,36.5,22.5,0,455,54.6,981.7,2.7,32,2025-05-15T09:30:00+05:00,PT15M
34,36,22.3,0,481,52.2,981.8,2.5,29,2025-05-15T09:45:00+05:00,PT15M
34,32.2,22.2,0,529,49.9,981.8,2.3,25,2025-05-15T10:00:00+05:00,PT15M
35,25.3,22.1,96,603,48.4,981.8,2.2,22,2025-05-15T10:15:00+05:00,PT15M
35,24.7,22.2,102,625,47.6,981.7,2.2,18,2025-05-15T10:30:00+05:00,PT15M
35,33.5,22.2,16,564,46.7,981.5,2.2,15,2025-05-15T10:45:00+05:00,PT15M
36,34.8,22.3,0,564,45.9,981.4,2.2,11,2025-05-15T11:00:00+05:00,PT15M
36,29.7,22.3,31,616,45.5,981.3,2.2,8,2025-05-15T11:15:00+05:00,PT15M
36,19.1,22.3,200,715,45.4,981.1,2.2,5,2025-05-15T11:30:00+05:00,PT15M
36,10.7,22.4,354,791,45.4,980.9,2.1,2,2025-05-15T11:45:00+05:00,PT15M
36,11.2,22.4,345,785,45.3,980.7,2.1,4,2025-05-15T12:00:00+05:00,PT15M
36,9.9,22.4,370,792,44.6,980.5,2.1,7,2025-05-15T12:15:00+05:00,PT15M
37,6.6,22.2,433,812,43.3,980.2,2.2,10,2025-05-15T12:30:00+05:00,PT15M
37,5.3,22.2,456,810,42.1,980,2.2,14,2025-05-15T12:45:00+05:00,PT15M
38,0,22,563,838,40.9,979.7,2.2,17,2025-05-15T13:00:00+05:00,PT15M
38,1.4,22,526,804,40.4,979.4,2.2,21,2025-05-15T13:15:00+05:00,PT15M
38,0,21.9,546,790,40.5,979.1,2.1,24,2025-05-15T13:30:00+05:00,PT15M
38,0,21.9,535,760,40.7,978.8,2,28,2025-05-15T13:45:00+05:00,PT15M
37,3,21.8,460,704,40.8,978.5,1.9,31,2025-05-15T14:00:00+05:00,PT15M
37,7,21.9,366,641,41.3,978.2,2,35,2025-05-15T14:15:00+05:00,PT15M
37,9.2,22.1,313,589,42.1,978,2.3,38,2025-05-15T14:30:00+05:00,PT15M
37,7.5,22.3,326,560,42.9,977.8,2.6,42,2025-05-15T14:45:00+05:00,PT15M
37,1.8,22.5,412,551,43.7,977.6,2.9,45,2025-05-15T15:00:00+05:00,PT15M
37,0,22.6,420,513,44.3,977.5,3.1,49,2025-05-15T15:15:00+05:00,PT15M
37,5.4,22.6,299,438,44.6,977.6,3.2,52,2025-05-15T15:30:00+05:00,PT15M
37,11.5,22.6,178,364,44.9,977.6,3.3,56,2025-05-15T15:45:00+05:00,PT15M
36,20.6,22.6,35,285,45.2,977.7,3.4,59,2025-05-15T16:00:00+05:00,PT15M
36,17,22.6,58,254,46,977.8,3.5,63,2025-05-15T16:15:00+05:00,PT15M
36,12.1,22.7,92,224,47.3,977.8,3.6,66,2025-05-15T16:30:00+05:00,PT15M
35,13.3,22.8,48,177,48.6,977.8,3.7,69,2025-05-15T16:45:00+05:00,PT15M
35,8.6,22.9,66,144,50,977.8,3.8,73,2025-05-15T17:00:00+05:00,PT15M
34,4.7,23,66,109,52,977.9,3.7,76,2025-05-15T17:15:00+05:00,PT15M
34,0,23.4,68,77,54.6,978.1,3.6,80,2025-05-15T17:30:00+05:00,PT15M
33,0,23.7,31,46,57.3,978.2,3.5,83,2025-05-15T17:45:00+05:00,PT15M
33,43.5,24,0,13,60.2,978.4,3.4,86,2025-05-15T18:00:00+05:00,PT15M
32,74.7,24.2,0,1,62.3,978.5,3.2,90,2025-05-15T18:15:00+05:00,PT15M
32,53.7,24.3,0,0,63.6,978.6,2.9,93,2025-05-15T18:30:00+05:00,PT15M
32,26.4,24.4,0,0,64.9,978.7,2.6,96,2025-05-15T18:45:00+05:00,PT15M
32,31,24.5,0,0,66.2,978.8,2.2,99,2025-05-15T19:00:00+05:00,PT15M
31,57.6,24.6,0,0,67.2,978.9,2,103,2025-05-15T19:15:00+05:00,PT15M
31,56.6,24.5,0,0,67.9,979,1.8,106,2025-05-15T19:30:00+05:00,PT15M
31,47.3,24.4,0,0,68.5,979.1,1.6,109,2025-05-15T19:45:00+05:00,PT15M
31,42.2,24.3,0,0,69.2,979.2,1.4,112,2025-05-15T20:00:00+05:00,PT15M
31,42.2,24.3,0,0,69.5,979.3,1.3,115,2025-05-15T20:15:00+05:00,PT15M
31,38.4,24.3,0,0,69.4,979.4,1.3,118,2025-05-15T20:30:00+05:00,PT15M
31,52.9,24.4,0,0,69.3,979.5,1.4,121,2025-05-15T20:45:00+05:00,PT15M
31,57.9,24.4,0,0,69.2,979.6,1.4,123,2025-05-15T21:00:00+05:00,PT15M
31,56.2,24.4,0,0,69.7,979.7,1.4,126,2025-05-15T21:15:00+05:00,PT15M
30,45.1,24.4,0,0,70.8,979.9,1.4,128,2025-05-15T21:30:00+05:00,PT15M
30,41.1,24.4,0,0,71.9,980,1.4,131,2025-05-15T21:45:00+05:00,PT15M
30,46.6,24.4,0,0,73.1,980.2,1.4,133,2025-05-15T22:00:00+05:00,PT15M
30,53.6,24.4,0,0,73.4,980.2,1.5,135,2025-05-15T22:15:00+05:00,PT15M
30,62.3,24.2,0,0,72.7,980.2,1.5,136,2025-05-15T22:30:00+05:00,PT15M
30,69.2,24.2,0,0,72.1,980.2,1.6,138,2025-05-15T22:45:00+05:00,PT15M
30,76.7,24,0,0,71.4,980.2,1.7,139,2025-05-15T23:00:00+05:00,PT15M
30,78.2,24,0,0,71.2,980.1,1.7,140,2025-05-15T23:15:00+05:00,PT15M
30,84.4,24,0,0,71.4,980.1,1.8,141,2025-05-15T23:30:00+05:00,PT15M
30,87.7,24,0,0,71.6,980,1.8,141,2025-05-15T23:45:00+05:00,PT15M
30,88.1,24,0,0,71.8,980,1.8,141,2025-05-16T00:00:00+05:00,PT15M
30,88.7,24,0,0,72.3,979.9,1.8,140,2025-05-16T00:15:00+05:00,PT15M
29,87,24,0,0,73,979.8,1.8,139,2025-05-16T00:30:00+05:00,PT15M
29,84.9,24.1,0,0,73.8,979.6,1.9,138,2025-05-16T00:45:00+05:00,PT15M
29,83.6,24.1,0,0,74.5,979.5,1.9,137,2025-05-16T01:00:00+05:00,PT15M
29,82.6,24.1,0,0,74.6,979.4,1.9,135,2025-05-16T01:15:00+05:00,PT15M
29,82.6,24,0,0,74.1,979.3,1.8,133,2025-05-16T01:30:00+05:00,PT15M
29,85.1,23.9,0,0,73.5,979.3,1.8,131,2025-05-16T01:45:00+05:00,PT15M
29,85.3,23.8,0,0,73,979.2,1.8,129,2025-05-16T02:00:00+05:00,PT15M
29,83.3,23.7,0,0,72.7,979.1,1.8,127,2025-05-16T02:15:00+05:00,PT15M
29,80.5,23.5,0,0,72.5,979,1.8,124,2025-05-16T02:30:00+05:00,PT15M
29,74.4,23.4,0,0,72.4,978.9,1.8,121,2025-05-16T02:45:00+05:00,PT15M
29,62.7,23.2,0,0,72.3,978.8,1.8,119,2025-05-16T03:00:00+05:00,PT15M
29,58.6,23.1,0,0,72.2,978.7,1.8,116,2025-05-16T03:15:00+05:00,PT15M
29,53.2,23.2,0,0,72.2,978.7,1.9,113,2025-05-16T03:30:00+05:00,PT15M
29,39.5,23.2,0,0,72.2,978.7,1.9,110,2025-05-16T03:45:00+05:00,PT15M
29,37.7,23.3,0,0,72.2,978.7,1.9,107,2025-05-16T04:00:00+05:00,PT15M
29,44.8,23.4,0,0,72,978.7,1.9,104,2025-05-16T04:15:00+05:00,PT15M
29,47,23.6,0,0,71.7,978.8,1.9,101,2025-05-16T04:30:00+05:00,PT15M
30,49.5,23.8,0,0,71.3,978.9,1.8,97,2025-05-16T04:45:00+05:00,PT15M
30,58.3,24,0,0,70.9,979,1.8,94,2025-05-16T05:00:00+05:00,PT15M
30,71.9,24.1,0,0,70.6,979.1,1.8,91,2025-05-16T05:15:00+05:00,PT15M
30,66.4,24.1,0,5,70.4,979.3,1.8,87,2025-05-16T05:30:00+05:00,PT15M
30,30.5,24.1,0,27,70.2,979.4,1.8,84,2025-05-16T05:45:00+05:00,PT15M
30,32.7,24.1,0,47,70,979.6,1.8,81,2025-05-16T06:00:00+05:00,PT15M
30,35.8,24.1,0,70,69.1,979.7,1.8,77,2025-05-16T06:15:00+05:00,PT15M
31,36.9,24.1,0,97,67.4,979.9,1.8,74,2025-05-16T06:30:00+05:00,PT15M
31,40.1,24,0,121,65.8,980,1.7,71,2025-05-16T06:45:00+05:00,PT15M
32,41.7,24,0,148,64.2,980.2,1.7,67,2025-05-16T07:00:00+05:00,PT15M
32,38.7,24,0,188,62.7,980.3,1.7,64,2025-05-16T07:15:00+05:00,PT15M
33,34.6,24.2,0,235,61.2,980.3,1.7,60,2025-05-16T07:30:00+05:00,PT15M
33,31.7,24.2,0,281,59.8,980.3,1.7,57,2025-05-16T07:45:00+05:00,PT15M
34,32.5,24.4,0,313,58.4,980.3,1.7,53,2025-05-16T08:00:00+05:00,PT15M
34,35.8,24.3,0,331,57.3,980.4,1.7,50,2025-05-16T08:15:00+05:00,PT15M
34,26.6,24.1,64,414,56.6,980.4,1.8,46,2025-05-16T08:30:00+05:00,PT15M
34,20.5,23.9,147,485,55.8,980.4,1.9,43,2025-05-16T08:45:00+05:00,PT15M
34,19.4,23.7,176,527,55.1,980.4,2,39,2025-05-16T09:00:00+05:00,PT15M
34,12.8,23.6,303,606,54.1,980.4,2,36,2025-05-16T09:15:00+05:00,PT15M
35,5.5,23.7,455,692,52.8,980.4,2.1,32,2025-05-16T09:30:00+05:00,PT15M
35,3.9,23.7,500,737,51.6,980.3,2.2,29,2025-05-16T09:45:00+05:00,PT15M
36,0,23.8,595,798,50.4,980.3,2.2,25,2025-05-16T10:00:00+05:00,PT15M
36,0,23.8,604,826,49.3,980.2,2.3,22,2025-05-16T10:15:00+05:00,PT15M
37,0,23.7,612,849,48.1,980.2,2.3,18,2025-05-16T10:30:00+05:00,PT15M
37,0,23.7,601,863,47,980.1,2.3,15,2025-05-16T10:45:00+05:00,PT15M
37,0,23.6,574,866,45.9,980.1,2.4,11,2025-05-16T11:00:00+05:00,PT15M
37,0,23.6,547,865,45.3,980,2.4,8,2025-05-16T11:15:00+05:00,PT15M
38,0,23.6,521,859,45.1,979.8,2.4,5,2025-05-16T11:30:00+05:00,PT15M
38,0,23.7,509,856,44.9,979.6,2.3,2,2025-05-16T11:45:00+05:00,PT15M
38,1.2,23.7,485,845,44.7,979.4,2.3,3,2025-05-16T12:00:00+05:00,PT15M
38,3.6,23.7,435,819,44.1,979.3,2.3,7,2025-05-16T12:15:00+05:00,PT15M
38,9.4,23.6,322,761,42.9,979,2.3,10,2025-05-16T12:30:00+05:00,PT15M
39,14.8,23.5,222,705,41.8,978.8,2.4,14,2025-05-16T12:45:00+05:00,PT15M
39,22.6,23.3,95,628,40.7,978.6,2.4,17,2025-05-16T13:00:00+05:00,PT15M
39,34.1,23.2,1,520,40,978.4,2.3,21,2025-05-16T13:15:00+05:00,PT15M
39,37.5,23.2,0,478,39.6,978.1,2.3,24,2025-05-16T13:30:00+05:00,PT15M
40,39.2,23,0,450,39.2,977.9,2.3,28,2025-05-16T13:45:00+05:00,PT15M
40,33.2,23,0,477,38.8,977.6,2.2,31,2025-05-16T14:00:00+05:00,PT15M
39,25.7,22.9,50,509,39.1,977.1,2.1,35,2025-05-16T14:15:00+05:00,PT15M
39,15.2,22.9,215,553,40,976.4,2,38,2025-05-16T14:30:00+05:00,PT15M
39,9.9,22.9,299,552,41,975.7,1.9,42,2025-05-16T14:45:00+05:00,PT15M
38,8.3,22.9,312,521,42,975,1.8,45,2025-05-16T15:00:00+05:00,PT15M
38,6.4,22.9,325,487,42.6,974.8,1.9,49,2025-05-16T15:15:00+05:00,PT15M
38,6.3,22.8,302,440,42.7,975.1,2,52,2025-05-16T15:30:00+05:00,PT15M
37,6.8,22.7,270,391,42.8,975.4,2.2,56,2025-05-16T15:45:00+05:00,PT15M
37,9.7,22.6,199,332,42.9,975.7,2.4,59,2025-05-16T16:00:00+05:00,PT15M
37,9.3,22.6,177,286,43.8,976,2.4,62,2025-05-16T16:15:00+05:00,PT15M
37,9.3,22.9,147,239,45.6,976.2,2.4,66,2025-05-16T16:30:00+05:00,PT15M
36,0,23.2,230,212,47.6,976.5,2.5,69,2025-05-16T16:45:00+05:00,PT15M
36,3.5,23.5,138,158,49.6,976.7,2.8,73,2025-05-16T17:00:00+05:00,PT15M
35,1.7,23.7,110,117,51.3,976.9,2.8,76,2025-05-16T17:15:00+05:00,PT15M
35,7.8,23.9,14,74,52.6,977.1,2.6,80,2025-05-16T17:30:00+05:00,PT15M
35,36.7,24.2,0,32,54,977.2,2.3,83,2025-05-16T17:45:00+05:00,PT15M
35,79.4,24.4,0,5,55.4,977.4,2.1,86,2025-05-16T18:00:00+05:00,PT15M
34,91.8,24.5,0,0,56.5,977.6,1.8,90,2025-05-16T18:15:00+05:00,PT15M
34,89.7,24.7,0,0,57.3,977.8,1.4,93,2025-05-16T18:30:00+05:00,PT15M
34,88.6,24.8,0,0,58,978.1,1,96,2025-05-16T18:45:00+05:00,PT15M
34,74.2,24.9,0,0,58.8,978.3,0.7,99,2025-05-16T19:00:00+05:00,PT15M
34,82.7,24.7,0,0,59.7,978.5,0.5,102,2025-05-16T19:15:00+05:00,PT15M
33,87.5,24.3,0,0,60.8,978.6,0.6,106,2025-05-16T19:30:00+05:00,PT15M
32,90.3,24,0,0,61.9,978.8,0.8,109,2025-05-16T19:45:00+05:00,PT15M
32,91.8,23.6,0,0,63.1,978.9,1,112,2025-05-16T20:00:00+05:00,PT15M
31,90.7,23.5,0,0,63.9,979.1,1.1,115,2025-05-16T20:15:00+05:00,PT15M
31,89.9,23.6,0,0,64.5,979.4,1.1,118,2025-05-16T20:30:00+05:00,PT15M
31,88.7,23.7,0,0,65.1,979.6,1.1,120,2025-05-16T20:45:00+05:00,PT15M
31,89.7,23.8,0,0,65.7,979.9,1.1,123,2025-05-16T21:00:00+05:00,PT15M
31,89.3,23.9,0,0,66.9,980,1.2,126,2025-05-16T21:15:00+05:00,PT15M
30,89.7,24,0,0,68.9,980,1.2,128,2025-05-16T21:30:00+05:00,PT15M
30,88.9,24,0,0,70.9,979.9,1.2,130,2025-05-16T21:45:00+05:00,PT15M
29,86,24.1,0,0,73,979.9,1.3,133,2025-05-16T22:00:00+05:00,PT15M
29,83.3,24.1,0,0,73.5,979.9,1.3,134,2025-05-16T22:15:00+05:00,PT15M
30,81.7,24,0,0,72.4,979.9,1.3,136,2025-05-16T22:30:00+05:00,PT15M
30,84.7,23.9,0,0,71.4,980,1.4,138,2025-05-16T22:45:00+05:00,PT15M
30,88.3,23.8,0,0,70.4,980,1.4,139,2025-05-16T23:00:00+05:00,PT15M
30,90.1,23.8,0,0,69.7,980,1.4,140,2025-05-16T23:15:00+05:00,PT15M
30,89.7,23.7,0,0,69.4,980,1.4,140,2025-05-16T23:30:00+05:00,PT15M
30,87.7,23.6,0,0,69.1,979.9,1.4,141,2025-05-16T23:45:00+05:00,PT15M
30,84.9,23.5,0,0,68.8,979.9,1.5,140,2025-05-17T00:00:00+05:00,PT15M
30,81.7,23.4,0,0,68.7,979.9,1.7,140,2025-05-17T00:15:00+05:00,PT15M
30,78.8,23.3,0,0,69,979.9,1.9,139,2025-05-17T00:30:00+05:00,PT15M
29,74.7,23.2,0,0,69.3,979.9,2.1,138,2025-05-17T00:45:00+05:00,PT15M
29,73.6,23.1,0,0,69.6,979.9,2.3,137,2025-05-17T01:00:00+05:00,PT15M
29,73.9,23,0,0,69.6,979.9,2.3,135,2025-05-17T01:15:00+05:00,PT15M
29,74.7,23,0,0,69.4,979.7,2.2,133,2025-05-17T01:30:00+05:00,PT15M
29,77.6,22.9,0,0,69.2,979.5,2.1,131,2025-05-17T01:45:00+05:00,PT15M
29,79.3,22.9,0,0,69,979.3,2.2,129,2025-05-17T02:00:00+05:00,PT15M
29,80,23,0,0,71.1,979.3,2.2,127,2025-05-17T02:15:00+05:00,PT15M
28,81.7,23.4,0,0,75.7,979.5,2.1,124,2025-05-17T02:30:00+05:00,PT15M
27,82.9,23.7,0,0,80.7,979.7,2.1,121,2025-05-17T02:45:00+05:00,PT15M
27,82.6,24,0,0,86,979.9,2.1,119,2025-05-17T03:00:00+05:00,PT15M
26,82.2,24.1,0,0,88.6,979.9,2,116,2025-05-17T03:15:00+05:00,PT15M
26,81.7,24.1,0,0,88.2,979.8,1.8,113,2025-05-17T03:30:00+05:00,PT15M
26,82.2,24.1,0,0,87.8,979.7,1.7,110,2025-05-17T03:45:00+05:00,PT15M
26,82.9,24.1,0,0,87.4,979.6,1.5,107,2025-05-17T04:00:00+05:00,PT15M
27,83.1,24.2,0,0,87,979.6,1.4,104,2025-05-17T04:15:00+05:00,PT15M
27,84.9,24.3,0,0,86.6,979.7,1.4,100,2025-05-17T04:30:00+05:00,PT15M
27,85.8,24.4,0,0,86.3,979.8,1.5,97,2025-05-17T04:45:00+05:00,PT15M
27,81,24.5,0,0,85.9,979.9,1.5,94,2025-05-17T05:00:00+05:00,PT15M
27,78.8,24.6,0,0,85.5,980.1,1.5,91,2025-05-17T05:15:00+05:00,PT15M
27,67.4,24.5,0,5,85.2,980.3,1.5,87,2025-05-17T05:30:00+05:00,PT15M
27,34.9,24.5,0,25,84.8,980.5,1.6,84,2025-05-17T05:45:00+05:00,PT15M
27,43.8,24.4,0,38,84.4,980.7,1.6,81,2025-05-17T06:00:00+05:00,PT15M
27,54.7,24.4,0,48,84,980.9,1.6,77,2025-05-17T06:15:00+05:00,PT15M
27,62.5,24.4,0,56,83.7,981.1,1.6,74,2025-05-17T06:30:00+05:00,PT15M
28,71.8,24.5,0,56,83.3,981.3,1.6,71,2025-05-17T06:45:00+05:00,PT15M
28,72.4,24.5,0,68,82.9,981.5,1.6,67,2025-05-17T07:00:00+05:00,PT15M
28,72.4,24.5,0,83,82.6,981.5,1.6,64,2025-05-17T07:15:00+05:00,PT15M
28,71.6,24.5,0,100,82.2,981.5,1.4,60,2025-05-17T07:30:00+05:00,PT15M
28,67.7,24.5,0,128,81.9,981.4,1.3,57,2025-05-17T07:45:00+05:00,PT15M
28,62.2,24.5,0,164,81.5,981.4,1.2,53,2025-05-17T08:00:00+05:00,PT15M
28,56.9,24.5,0,202,80.7,981.3,1,50,2025-05-17T08:15:00+05:00,PT15M
28,53.8,24.4,0,232,79.6,981.2,0.9,46,2025-05-17T08:30:00+05:00,PT15M
29,49.8,24.4,0,271,78.4,981.1,0.9,43,2025-05-17T08:45:00+05:00,PT15M
29,37.1,24.3,0,367,77.3,981,1,39,2025-05-17T09:00:00+05:00,PT15M
29,22.2,24.4,52,484,75,980.9,1.1,36,2025-05-17T09:15:00+05:00,PT15M
30,8.4,24.5,243,603,71.8,980.7,1.2,32,2025-05-17T09:30:00+05:00,PT15M
31,7.3,24.6,271,641,68.7,980.6,1.2,29,2025-05-17T09:45:00+05:00,PT15M
32,3.4,24.7,352,698,65.7,980.4,1.3,25,2025-05-17T10:00:00+05:00,PT15M
33,0,24.7,425,750,62.5,980.3,1.3,22,2025-05-17T10:15:00+05:00,PT15M
34,0,24.6,434,773,59.1,980.2,1.2,18,2025-05-17T10:30:00+05:00,PT15M
35,0,24.6,440,792,55.9,980,1.1,15,2025-05-17T10:45:00+05:00,PT15M
36,0,24.5,443,806,52.9,979.9,1,11,2025-05-17T11:00:00+05:00,PT15M
36,0,24.5,444,815,51.2,979.8,0.9,8,2025-05-17T11:15:00+05:00,PT15M
36,0,24.5,444,821,50.9,979.6,0.8,5,2025-05-17T11:30:00+05:00,PT15M
36,0,24.4,443,823,50.5,979.4,0.7,2,2025-05-17T11:45:00+05:00,PT15M
36,0,24.4,441,821,50.2,979.2,0.6,3,2025-05-17T12:00:00+05:00,PT15M
37,0,24.3,439,815,49.2,979,0.5,7,2025-05-17T12:15:00+05:00,PT15M
37,6.1,24.2,319,756,47.7,978.8,0.4,10,2025-05-17T12:30:00+05:00,PT15M
38,11,24.1,229,704,46.3,978.5,0.3,14,2025-05-17T12:45:00+05:00,PT15M
38,8.3,24,271,709,44.9,978.3,0.2,17,2025-05-17T13:00:00+05:00,PT15M
38,1.4,23.9,387,741,44,978,0.1,21,2025-05-17T13:15:00+05:00,PT15M
38,0,23.8,402,725,43.6,977.8,0,24,2025-05-17T13:30:00+05:00,PT15M
38,0,23.7,403,702,43.3,977.6,0.1,28,2025-05-17T13:45:00+05:00,PT15M
38,14.3,23.6,174,585,42.9,977.4,0.2,31,2025-05-17T14:00:00+05:00,PT15M
38,17.3,23.5,133,544,43.4,977.2,0.4,35,2025-05-17T14:15:00+05:00,PT15M
38,8.7,23.6,282,576,44.7,976.9,0.9,38,2025-05-17T14:30:00+05:00,PT15M
37,6.1,23.6,323,558,46.1,976.6,1.4,42,2025-05-17T14:45:00+05:00,PT15M
37,9.2,23.7,251,498,47.5,976.3,1.9,45,2025-05-17T15:00:00+05:00,PT15M
36,13.8,23.7,158,431,48.2,976.2,2.3,49,2025-05-17T15:15:00+05:00,PT15M
36,17.4,23.6,92,372,48.3,976.2,2.5,52,2025-05-17T15:30:00+05:00,PT15M
36,29.5,23.5,7,283,48.3,976.3,2.7,55,2025-05-17T15:45:00+05:00,PT15M
36,36.2,23.4,0,223,48.4,976.3,3,59,2025-05-17T16:00:00+05:00,PT15M
36,33.8,23.4,0,197,48.6,976.3,3,62,2025-05-17T16:15:00+05:00,PT15M
36,26.3,23.5,0,182,49,976.3,2.8,66,2025-05-17T16:30:00+05:00,PT15M
36,29.4,23.5,0,141,49.4,976.3,2.6,69,2025-05-17T16:45:00+05:00,PT15M
36,40.6,23.6,0,92,49.9,976.3,2.5,73,2025-05-17T17:00:00+05:00,PT15M
36,50.1,23.7,0,56,50.2,976.3,2.3,76,2025-05-17T17:15:00+05:00,PT15M
36,54.1,23.9,0,34,50.4,976.3,2,79,2025-05-17T17:30:00+05:00,PT15M
36,44.2,24.2,0,25,50.6,976.3,1.8,83,2025-05-17T17:45:00+05:00,PT15M
36,68.1,24.4,0,8,50.7,976.3,1.7,86,2025-05-17T18:00:00+05:00,PT15M
36,96.5,24.5,0,0,51.2,976.5,1.6,89,2025-05-17T18:15:00+05:00,PT15M
36,95.4,24.5,0,0,52,976.8,1.6,93,2025-05-17T18:30:00+05:00,PT15M
36,94.8,24.5,0,0,52.8,977.1,1.6,96,2025-05-17T18:45:00+05:00,PT15M
35,95.4,24.5,0,0,53.6,977.4,1.7,99,2025-05-17T19:00:00+05:00,PT15M
35,94.6,24.4,0,0,54.5,977.7,1.7,102,2025-05-17T19:15:00+05:00,PT15M
34,94.1,24.1,0,0,55.5,978,1.7,105,2025-05-17T19:30:00+05:00,PT15M
34,93.6,23.9,0,0,56.6,978.2,1.7,109,2025-05-17T19:45:00+05:00,PT15M
33,93.2,23.6,0,0,57.6,978.5,1.7,112,2025-05-17T20:00:00+05:00,PT15M
33,93.1,23.5,0,0,58,978.7,1.7,115,2025-05-17T20:15:00+05:00,PT15M
33,93.2,23.3,0,0,57.6,978.9,1.6,117,2025-05-17T20:30:00+05:00,PT15M
33,93.6,23.2,0,0,57.3,979.1,1.5,120,2025-05-17T20:45:00+05:00,PT15M
33,92.7,23.2,0,0,57,979.3,1.4,123,2025-05-17T21:00:00+05:00,PT15M
33,91.4,23.2,0,0,57.9,979.4,1.4,125,2025-05-17T21:15:00+05:00,PT15M
32,90.5,23.4,0,0,60.3,979.4,1.3,128,2025-05-17T21:30:00+05:00,PT15M
32,90.1,23.5,0,0,62.8,979.4,1.2,130,2025-05-17T21:45:00+05:00,PT15M
31,88.1,23.7,0,0,65.4,979.4,1.1,132,2025-05-17T22:00:00+05:00,PT15M
31,88.5,23.8,0,0,66.6,979.4,1.1,134,2025-05-17T22:15:00+05:00,PT15M
31,87.3,23.9,0,0,66.3,979.3,1,136,2025-05-17T22:30:00+05:00,PT15M
31,86,23.9,0,0,66,979.1,1,137,2025-05-17T22:45:00+05:00,PT15M
